trialNum	rule	iterationName	gameid	time	firstRole	salientFeature	distr1Feature	distr2Feature	message	typingTime	sender	timeFromRoundStart	eventType	messageType	uttClass
34	fish_white_stripes_whiskers	development	8168-6840254b-4d6c-468d-b005-9d8bb8c3b879	1.55E+12	listener	fish-stripes_color-white	fish-stripes_color-white	fish-stripes_present-true	yellow stripes	1684	speaker	4472	chatMessage	I	E
35	fish_fangs	development	8168-6840254b-4d6c-468d-b005-9d8bb8c3b879	1.55E+12	listener	fish-fangs_present	fish-stripes_color-orange	fish-whiskers_present-false	all purple with whiskers	3687	speaker	7353	chatMessage	I	E
36	flowers_purple_stems_thorns	development	8168-6840254b-4d6c-468d-b005-9d8bb8c3b879	1.55E+12	listener	flower-stem_color-purple	flower-petals_color-purple	flower-petals_color-white	"purple stem, yellow petals"	4099	speaker	8694	chatMessage	I	E
37	birds_purple_wings_crests	development	8168-6840254b-4d6c-468d-b005-9d8bb8c3b879	1.55E+12	listener	bird-crest_present	bird-tail_present-true	bird-crest_tail_color-purple	no tail	1854	speaker	5705	chatMessage	I	E
38	bugs_purple_legs_white_heads_or_orange_wings	development	8168-6840254b-4d6c-468d-b005-9d8bb8c3b879	1.55E+12	listener	bug-bug_wings_color-orange	bug-antennae_color-orange	bug-wings_present-false	white wings and purple antennae	4566	speaker	9426	chatMessage	I	L
39	bugs_white_heads_or_orange_antennae_purple_legs	development	8168-6840254b-4d6c-468d-b005-9d8bb8c3b879	1.55E+12	listener	bug-legs_color-purple	bug-legs_color-white	bug-head_color-orange	"purple wings, legs and head"	4000	speaker	13664	chatMessage	I	L
40	flowers_thorns_purple_petals_or_orange_stems	development	8168-6840254b-4d6c-468d-b005-9d8bb8c3b879	1.55E+12	listener	flower-petals_color-purple	flower-center_color-orange	flower-petals_color-white	yellow stem and purple center	3132	speaker	7097	chatMessage	I	E
40	flowers_thorns_purple_petals_or_orange_stems	development	8168-6840254b-4d6c-468d-b005-9d8bb8c3b879	1.55E+12	listener	flower-petals_color-purple	flower-center_color-orange	flower-petals_color-white	also yellow petals	2144	speaker	14279	chatMessage	I	E
41	birds_purple_tails	development	8168-6840254b-4d6c-468d-b005-9d8bb8c3b879	1.55E+12	listener	bird-crest_tail_color-purple	bird-bird_wing_color-purple	bird-bird_wing_color-white	all yellow	1272	speaker	5289	chatMessage	I	E
42	trees_purple_trunks_or_white_leaves_orange_berries	development	8168-6840254b-4d6c-468d-b005-9d8bb8c3b879	1.55E+12	listener	tree-trunk_color-purple	tree-leaves_present-false	tree-trunk_color-purple	red trunk and blue leaves	3225	speaker	7492	chatMessage	I	L
43	birds_orange_tails_or_white_wings_orange_crests	development	8168-6840254b-4d6c-468d-b005-9d8bb8c3b879	1.55E+12	listener	bird-bird_wing_color-white	bird-crest_tail_color-white	bird-crest_tail_color-purple	white head feathers and no tail	6908	speaker	10648	chatMessage	I	L
44	bugs_wings_antennae	development	8168-6840254b-4d6c-468d-b005-9d8bb8c3b879	1.55E+12	listener	bug-antennae_present	bug-bug_wings_color-orange	bug-antennae_present-true	"All purple, no antennae"	5845	speaker	9428	chatMessage	I	E
