trialNum	rule	iterationName	gameid	time	firstRole	salientFeature	distr1Feature	distr2Feature	message	typingTime	sender	timeFromRoundStart	eventType	messageType	uttClass
35	fish_whiskers	development	2885-df6e2185-625c-43f4-8e5f-b757fc873715	1554929214234	speaker	fish-whiskers_present	fish-stripes_color-white	fish-stripes_color-orange	purple stripes	2282	speaker	7441	chatMessage		
36	trees_without_leaves	development	2885-df6e2185-625c-43f4-8e5f-b757fc873715	1554929235263	speaker	tree-leaves_present	tree-leaves_color-white	tree-trunk_color-purple	orange trunk with green leaves	10522	speaker	15764	chatMessage		
37	bugs_orange_head	development	2885-df6e2185-625c-43f4-8e5f-b757fc873715	1554929252010	speaker	bug-head_color-orange	bug-body_color-purple	bug-bug_wings_color-orange	no wings orange body	4484	speaker	9584	chatMessage		
38	birds_tails	development	2885-df6e2185-625c-43f4-8e5f-b757fc873715	1554929278744	speaker	bird-tail_present	bird-crest_tail_color-purple	bird-bird_wing_color-orange	purple wing with white feathers	12476	speaker	16351	chatMessage		
39	flowers_orange_stems	development	2885-df6e2185-625c-43f4-8e5f-b757fc873715	1554929298313	speaker	flower-stem_color-orange	flower-center_color-purple	flower-petals_color-white	all orange	5058	speaker	11337	chatMessage		
40	trees_purple_leaves_berries	development	2885-df6e2185-625c-43f4-8e5f-b757fc873715	1554929320662	speaker	tree-leaves_color-purple	tree-berries_color-purple	tree-leaves_color-purple	green dots with green leaves	5426	speaker	11976	chatMessage		
41	trees_orange_trunks_berries	development	2885-df6e2185-625c-43f4-8e5f-b757fc873715	1554929348835	speaker	tree-berries_present	tree-leaves_color-white	tree-trunk_color-orange	green trunk and red leaves	15573	speaker	19978	chatMessage		
42	birds_orange_wings_tails	development	2885-df6e2185-625c-43f4-8e5f-b757fc873715	1554929366749	speaker	bird-bird_wing_color-orange	bird-bird_wing_color-orange	bird-crest_tail_color-purple	purple wing with white feathers	6177	speaker	10468	chatMessage		
43	fish_orange_bodies_purple_stripes_or_whiskers	development	2885-df6e2185-625c-43f4-8e5f-b757fc873715	1554929392128	speaker	fish-stripes_present	fish-stripes_color-orange	fish-body_color-white	all purple fish with white fang	10562	speaker	16065	chatMessage		
44	trees_orange_berries_purple_trunks_or_white_leaves	development	2885-df6e2185-625c-43f4-8e5f-b757fc873715	1554929410160	speaker	tree-berries_color-orange	tree-berries_color-orange	tree-leaves_color-purple	red leaves with white dots	5744	speaker	10267	chatMessage		
