trialNum	rule	iterationName	gameid	time	firstRole	salientFeature	distr1Feature	distr2Feature	message	typingTime	sender	timeFromRoundStart	eventType	messageType	uttClass
30	fish_orange_bodies_or_fangs	development	9889-e61a8bf2-4d1b-44cc-a4bb-ba7e1112dd6f	1555013434482	listener	fish-body_color-orange	fish-body_color-orange	fish-body_color-white	purple fish~~~~~~~~~ all purple	9194	speaker	11130	chatMessage		
31	fish_white_stripes_or_purple_bodies_whiskers	development	9889-e61a8bf2-4d1b-44cc-a4bb-ba7e1112dd6f	1555013457521	listener	fish-body_color-purple	fish-body_color-white	fish-body_color-orange	purple and white fish, brown upper fin	12228	speaker	14314	chatMessage		
32	bugs_orange_antennae_or_wings	development	9889-e61a8bf2-4d1b-44cc-a4bb-ba7e1112dd6f	1555013486414	listener	bug-antennae_color-orange	bug-bug_wings_color-orange	bug-legs_color-white	purple butterfly, brown feet, no wings	12665	speaker	20625	chatMessage		
33	bugs_wings_antennae	development	9889-e61a8bf2-4d1b-44cc-a4bb-ba7e1112dd6f	1555013532882	listener	bug-antennae_present	bug-body_color-purple	bug-antennae_color-orange	brown head butterfly, white wings, purple antennae	27837	speaker	33986	chatMessage		
34	bugs_antennae_or_wings_purple_bodies	development	9889-e61a8bf2-4d1b-44cc-a4bb-ba7e1112dd6f	1555013566434	listener	bug-body_color-purple	bug-antennae_present-true	bug-head_color-orange	purple head butterfly, white wing, purple antennae	20358	speaker	24394	chatMessage		
35	trees_orange_trunks_berries	development	9889-e61a8bf2-4d1b-44cc-a4bb-ba7e1112dd6f	1555013591104	listener	tree-trunk_color-orange	tree-trunk_color-purple	tree-trunk_color-white	blue leaves, white seeds, brown stalk	13047	speaker	15761	chatMessage		
36	bugs_orange_head	development	9889-e61a8bf2-4d1b-44cc-a4bb-ba7e1112dd6f	1555013624171	listener	bug-head_color-orange	bug-antennae_color-orange	bug-bug_wings_color-orange	brown head, white feet, no wngs, purple abdomen	19889	speaker	24401	chatMessage		
36	bugs_orange_head	development	9889-e61a8bf2-4d1b-44cc-a4bb-ba7e1112dd6f	1555013630111	listener	bug-head_color-orange	bug-antennae_color-orange	bug-bug_wings_color-orange	no antenna	2817	speaker	30558	chatMessage		
37	bugs_white_legs_purple_wings_or_orange_antennae	development	9889-e61a8bf2-4d1b-44cc-a4bb-ba7e1112dd6f	1555013655893	listener	bug-legs_color-white	bug-legs_color-white	bug-bug_wings_color-purple	no wings, purple body and feet	16918	speaker	20022	chatMessage		
38	flowers_purple_stems_white_petals_or_orange_centers	development	9889-e61a8bf2-4d1b-44cc-a4bb-ba7e1112dd6f	1555013692941	listener	flower-petals_color-white	flower-petals_color-white	flower-center_color-orange	brown flower, purple circle, white stalk	21347	speaker	23602	chatMessage		
39	bugs_purple_legs_white_heads_or_orange_wings	development	9889-e61a8bf2-4d1b-44cc-a4bb-ba7e1112dd6f	1555013724560	listener	bug-bug_wings_color-orange	bug-antennae_color-orange	bug-body_color-purple	white abdomen, purple head and purple antennae	21129	speaker	23708	chatMessage		
40	trees_purple_trunks_or_white_leaves_orange_berries	development	9889-e61a8bf2-4d1b-44cc-a4bb-ba7e1112dd6f	1555013747901	listener	tree-trunk_color-purple	tree-berries_color-purple	tree-leaves_present-false	brown leaaves and seed, white stalk	13389	speaker	16518	chatMessage		
41	birds_orange_wings_tails	development	9889-e61a8bf2-4d1b-44cc-a4bb-ba7e1112dd6f	1555013775822	listener	bird-bird_wing_color-orange	bird-tail_present-true	bird-bird_wing_color-white	purple bird, brown arm, no tail	18359	speaker	20807	chatMessage		
42	trees_purple_trunks_or_white_leaves_orange_berries	development	9889-e61a8bf2-4d1b-44cc-a4bb-ba7e1112dd6f	1555013796791	listener	tree-leaves_color-white	tree-berries_present-false	tree-berries_color-purple	green leaves, white seeds, blue stalk	10419	speaker	12618	chatMessage		
43	flowers_orange_stems_or_thorns	development	9889-e61a8bf2-4d1b-44cc-a4bb-ba7e1112dd6f	1555013820312	listener	flower-stem_color-orange	flower-petals_color-purple	flower-petals_color-orange	white flower, brown circle, purple stalk	12749	speaker	15334	chatMessage		
44	trees_purple_berries_or_white_trunks	development	9889-e61a8bf2-4d1b-44cc-a4bb-ba7e1112dd6f	1555013837111	listener	tree-trunk_color-white	tree-berries_color-purple	tree-trunk_color-purple	You're good man	6131	speaker	9138	chatMessage		
44	trees_purple_berries_or_white_trunks	development	9889-e61a8bf2-4d1b-44cc-a4bb-ba7e1112dd6f	1555013856212	listener	tree-trunk_color-white	tree-berries_color-purple	tree-trunk_color-purple	purple leaves, green seeds and blue stalk	17879	speaker	28199	chatMessage		
