trialNum	rule	iterationName	gameid	time	firstRole	salientFeature	distr1Feature	distr2Feature	message	typingTime	sender	timeFromRoundStart	eventType	messageType	uttClass
10	bugs_orange_head	development	6509-66eb17d8-f481-4cfd-93a1-65a9c9987880	1554915351033	speaker	bug-head_color-orange	bug-bug_wings_color-purple	bug-head_color-orange	white head, orange wings	8081	speaker	10904	chatMessage		
11	birds_purple_crests_purple_tails_or_orange_wings	development	6509-66eb17d8-f481-4cfd-93a1-65a9c9987880	1554915389012	speaker	bird-bird_wing_color-orange	bird-bird_wing_color-white	bird-crest_tail_color-orange	pink wing, white head feathers	9870	speaker	24922	chatMessage		
12	flowers_thorns	development	6509-66eb17d8-f481-4cfd-93a1-65a9c9987880	1554915406707	speaker	flower-thorns_present	flower-stem_color-orange	flower-center_color-orange	white center, white stem	3541	speaker	7516	chatMessage		
13	trees_without_leaves	development	6509-66eb17d8-f481-4cfd-93a1-65a9c9987880	1554915423176	speaker	tree-leaves_present	tree-leaves_color-white	tree-trunk_color-purple	orange leaves, orange stem	4173	speaker	6306	chatMessage		
14	birds_purple_crests_purple_tails_or_orange_wings	development	6509-66eb17d8-f481-4cfd-93a1-65a9c9987880	1554915435476	speaker	bird-tail_present	bird-crest_present-true	bird-crest_tail_color-orange	white feathers	2853	speaker	4205	chatMessage		
15	bugs_orange_antennae_or_wings	development	6509-66eb17d8-f481-4cfd-93a1-65a9c9987880	1554915452976	speaker	bug-antennae_color-orange	bug-head_color-orange	bug-body_color-purple	pink head, orange body	4310	speaker	7823	chatMessage		
16	flowers_purple_stems_or_thorns_white_centers	development	6509-66eb17d8-f481-4cfd-93a1-65a9c9987880	1554915477375	speaker	flower-center_color-white	flower-thorns_present-true	flower-petals_color-white	orange pedals, no thorns	11368	speaker	16189	chatMessage		
17	fish_orange_bodies_purple_stripes	development	6509-66eb17d8-f481-4cfd-93a1-65a9c9987880	1554915492681	speaker	fish-stripes_color-purple	fish-stripes_color-orange	fish-body_color-white	solid pink body	1794	speaker	6045	chatMessage		
18	fish_orange_bodies_or_fangs_whiskers	development	6509-66eb17d8-f481-4cfd-93a1-65a9c9987880	1554915506233	speaker	fish-fangs_present	fish-stripes_color-orange	fish-stripes_color-purple	solid white	2218	speaker	4848	chatMessage		
19	flowers_purple_stems_white_petals_or_orange_centers	development	6509-66eb17d8-f481-4cfd-93a1-65a9c9987880	1554915530699	speaker	flower-center_color-orange	flower-petals_color-orange	flower-petals_color-purple	white petals	12262	speaker	18414	chatMessage		
