trialNum	rule	iterationName	gameid	time	firstRole	salientFeature	distr1Feature	distr2Feature	selection	timeFromRoundStart	eventType
27	fish_white_stripes_or_purple_bodies_whiskers	development	9441-22ec8fcb-916d-4bd9-bfe3-a078b5a39abe	1554307588891	listener	fish-body_color-purple	fish-fangs_present-false	fish-body_color-white	target	27322	clickedObj
28	birds_tails	development	9441-22ec8fcb-916d-4bd9-bfe3-a078b5a39abe	1554307616133	listener	bird-tail_present	bird-crest_tail_color-purple	bird-crest_tail_color-orange	target	24001	clickedObj
29	fish_orange_bodies_purple_stripes_or_whiskers	development	9441-22ec8fcb-916d-4bd9-bfe3-a078b5a39abe	1554307640186	listener	fish-stripes_color-purple	fish-stripes_color-white	fish-body_color-orange	target	20612	clickedObj
30	birds_orange_tails_or_white_wings	development	9441-22ec8fcb-916d-4bd9-bfe3-a078b5a39abe	1554307662260	listener	bird-crest_tail_color-orange	bird-tail_present-false	bird-crest_tail_color-purple	target	18851	clickedObj
31	trees_purple_leaves_berries	development	9441-22ec8fcb-916d-4bd9-bfe3-a078b5a39abe	1554307682550	listener	tree-leaves_color-purple	tree-berries_present-true	tree-berries_color-purple	target	17062	clickedObj
32	flowers_orange_stems_or_thorns	development	9441-22ec8fcb-916d-4bd9-bfe3-a078b5a39abe	1554307712597	listener	flower-stem_color-orange	flower-stem_color-orange	flower-center_color-purple	target	26822	clickedObj
33	bugs_wings_antennae	development	9441-22ec8fcb-916d-4bd9-bfe3-a078b5a39abe	1554307737621	listener	bug-antennae_present	bug-antennae_present-false	bug-head_color-white	target	21803	clickedObj
34	birds_purple_crests_purple_tails_or_orange_wings	development	9441-22ec8fcb-916d-4bd9-bfe3-a078b5a39abe	1554307755651	listener	bird-crest_tail_color-purple	bird-crest_tail_color-orange	bird-crest_tail_color-purple	target	14809	clickedObj
35	birds_purple_crests_purple_tails_or_orange_wings	development	9441-22ec8fcb-916d-4bd9-bfe3-a078b5a39abe	1554307776548	listener	bird-crest_present	bird-crest_tail_color-white	bird-bird_wing_color-orange	target	17675	clickedObj
36	bugs_purple_wings_or_white_legs	development	9441-22ec8fcb-916d-4bd9-bfe3-a078b5a39abe	1554307805418	listener	bug-bug_wings_color-purple	bug-head_color-orange	bug-body_color-purple	target	25649	clickedObj
37	bugs_orange_antennae_or_wings	development	9441-22ec8fcb-916d-4bd9-bfe3-a078b5a39abe	1554307846611	listener	bug-antennae_color-orange	bug-antennae_present-true	bug-head_color-orange	target	37957	clickedObj
38	bugs_orange_head	development	9441-22ec8fcb-916d-4bd9-bfe3-a078b5a39abe	1554307871338	listener	bug-head_color-orange	bug-body_color-purple	bug-antennae_present-true	target	21507	clickedObj
39	fish_white_bodies_orange_stripes_or_fangs	development	9441-22ec8fcb-916d-4bd9-bfe3-a078b5a39abe	1554307895245	listener	fish-stripes_color-orange	fish-body_color-orange	fish-stripes_color-purple	target	20687	clickedObj
40	flowers_purple_centers_or_orange_stems_with_thorns	development	9441-22ec8fcb-916d-4bd9-bfe3-a078b5a39abe	1554307916439	listener	flower-center_color-purple	flower-center_color-orange	flower-stem_color-purple	target	17966	clickedObj
41	trees_orange_berries_purple_trunks_or_white_leaves	development	9441-22ec8fcb-916d-4bd9-bfe3-a078b5a39abe	1554307931058	listener	tree-trunk_color-purple	tree-leaves_color-white	tree-berries_color-purple	target	11346	clickedObj
42	flowers_orange_stems_or_thorns	development	9441-22ec8fcb-916d-4bd9-bfe3-a078b5a39abe	1554307960557	listener	flower-thorns_present	flower-thorns_present-false	flower-stem_color-orange	target	26275	clickedObj
43	fish_white_bodies_orange_stripes_or_fangs	development	9441-22ec8fcb-916d-4bd9-bfe3-a078b5a39abe	1554307976893	listener	fish-body_color-white	fish-body_color-orange	fish-stripes_color-white	target	13117	clickedObj
44	bugs_without_wings	development	9441-22ec8fcb-916d-4bd9-bfe3-a078b5a39abe	1554308004228	listener	bug-wings_present	bug-legs_color-white	bug-wings_present-true	target	24116	clickedObj
