trialNum	rule	iterationName	gameid	time	firstRole	salientFeature	distr1Feature	distr2Feature	selection	timeFromRoundStart	eventType
14	fish_fangs	development	2885-df6e2185-625c-43f4-8e5f-b757fc873715	1554928733602	speaker	fish-fangs_present	fish-body_color-purple	fish-fangs_present-false	target	14885	clickedObj
15	fish_orange_bodies_or_fangs	development	2885-df6e2185-625c-43f4-8e5f-b757fc873715	1554928747620	speaker	fish-body_color-orange	fish-stripes_color-purple	fish-body_color-white	target	10931	clickedObj
16	bugs_white_heads_or_orange_antennae_purple_legs	development	2885-df6e2185-625c-43f4-8e5f-b757fc873715	1554928784287	speaker	bug-head_color-white	bug-wings_present-false	bug-antennae_color-orange	target	33565	clickedObj
17	bugs_without_wings	development	2885-df6e2185-625c-43f4-8e5f-b757fc873715	1554928814462	speaker	bug-wings_present	bug-legs_color-purple	bug-antennae_present-true	target	27080	clickedObj
18	bugs_purple_wings_or_white_legs	development	2885-df6e2185-625c-43f4-8e5f-b757fc873715	1554928844254	speaker	bug-legs_color-white	bug-bug_wings_color-purple	bug-antennae_color-orange	target	26675	clickedObj
19	birds_orange_crests_or_purple_wings	development	2885-df6e2185-625c-43f4-8e5f-b757fc873715	1554928862456	speaker	bird-crest_tail_color-orange	bird-crest_tail_color-white	bird-crest_tail_color-orange	target	15113	clickedObj
20	fish_white_stripes_whiskers	development	2885-df6e2185-625c-43f4-8e5f-b757fc873715	1554928881912	speaker	fish-stripes_color-white	fish-stripes_color-orange	fish-fangs_present-false	target	16357	clickedObj
21	birds_white_crests_or_orange_wings_tails	development	2885-df6e2185-625c-43f4-8e5f-b757fc873715	1554928902424	speaker	bird-crest_present	bird-bird_wing_color-white	bird-crest_tail_color-orange	target	17417	clickedObj
22	bugs_wings_antennae	development	2885-df6e2185-625c-43f4-8e5f-b757fc873715	1554928919045	speaker	bug-antennae_present	bug-bug_wings_color-orange	bug-legs_color-white	target	13529	clickedObj
23	fish_white_bodies_orange_stripes_or_fangs	development	2885-df6e2185-625c-43f4-8e5f-b757fc873715	1554928939122	speaker	fish-stripes_color-orange	fish-fangs_present-false	fish-stripes_color-orange	target	16980	clickedObj
24	trees_orange_berries_purple_trunks_or_white_leaves	development	2885-df6e2185-625c-43f4-8e5f-b757fc873715	1554928962862	speaker	tree-leaves_color-white	tree-berries_present-true	tree-trunk_color-white	target	20635	clickedObj
25	fish_orange_bodies_purple_stripes_or_whiskers	development	2885-df6e2185-625c-43f4-8e5f-b757fc873715	1554928986426	speaker	fish-stripes_color-purple	fish-stripes_present-false	fish-body_color-white	target	20455	clickedObj
26	trees_purple_berries_or_white_trunks	development	2885-df6e2185-625c-43f4-8e5f-b757fc873715	1554929016236	speaker	tree-trunk_color-white	tree-leaves_present-false	tree-trunk_color-white	target	26714	clickedObj
27	flowers_orange_petals_purple_centers	development	2885-df6e2185-625c-43f4-8e5f-b757fc873715	1554929035938	speaker	flower-petals_color-orange	flower-stem_color-orange	flower-thorns_present-true	target	16594	clickedObj
28	flowers_thorns	development	2885-df6e2185-625c-43f4-8e5f-b757fc873715	1554929060600	speaker	flower-thorns_present	flower-center_color-purple	flower-petals_color-white	target	21577	clickedObj
29	bugs_orange_antennae_or_wings	development	2885-df6e2185-625c-43f4-8e5f-b757fc873715	1554929078177	speaker	bug-antennae_color-orange	bug-head_color-white	bug-bug_wings_color-orange	target	14483	clickedObj
30	bugs_antennae_or_wings_purple_bodies	development	2885-df6e2185-625c-43f4-8e5f-b757fc873715	1554929099627	speaker	bug-body_color-purple	bug-antennae_color-orange	bug-legs_color-purple	target	18357	clickedObj
31	flowers_purple_petals_or_thorns	development	2885-df6e2185-625c-43f4-8e5f-b757fc873715	1554929141208	speaker	flower-petals_color-purple	flower-thorns_present-false	flower-center_color-orange	target	38478	clickedObj
32	trees_orange_berries_purple_trunks_or_white_leaves	development	2885-df6e2185-625c-43f4-8e5f-b757fc873715	1554929158878	speaker	tree-trunk_color-purple	tree-trunk_color-purple	tree-leaves_color-white	target	14575	clickedObj
33	bugs_white_heads_or_orange_antennae_purple_legs	development	2885-df6e2185-625c-43f4-8e5f-b757fc873715	1554929177276	speaker	bug-legs_color-purple	bug-head_color-orange	bug-antennae_color-orange	target	15305	clickedObj
34	flowers_purple_centers_or_orange_stems_with_thorns	development	2885-df6e2185-625c-43f4-8e5f-b757fc873715	1554929203628	speaker	flower-center_color-purple	flower-stem_color-orange	flower-petals_color-purple	target	23265	clickedObj
35	fish_whiskers	development	2885-df6e2185-625c-43f4-8e5f-b757fc873715	1554929216411	speaker	fish-whiskers_present	fish-stripes_color-white	fish-stripes_color-orange	target	9677	clickedObj
36	trees_without_leaves	development	2885-df6e2185-625c-43f4-8e5f-b757fc873715	1554929239294	speaker	tree-leaves_present	tree-leaves_color-white	tree-trunk_color-purple	target	19787	clickedObj
37	bugs_orange_head	development	2885-df6e2185-625c-43f4-8e5f-b757fc873715	1554929259150	speaker	bug-head_color-orange	bug-body_color-purple	bug-bug_wings_color-orange	target	16763	clickedObj
38	birds_tails	development	2885-df6e2185-625c-43f4-8e5f-b757fc873715	1554929283789	speaker	bird-tail_present	bird-crest_tail_color-purple	bird-bird_wing_color-orange	target	21541	clickedObj
39	flowers_orange_stems	development	2885-df6e2185-625c-43f4-8e5f-b757fc873715	1554929305510	speaker	flower-stem_color-orange	flower-center_color-purple	flower-petals_color-white	target	18630	clickedObj
40	trees_purple_leaves_berries	development	2885-df6e2185-625c-43f4-8e5f-b757fc873715	1554929325670	speaker	tree-leaves_color-purple	tree-berries_color-purple	tree-leaves_color-purple	target	17052	clickedObj
41	trees_orange_trunks_berries	development	2885-df6e2185-625c-43f4-8e5f-b757fc873715	1554929353195	speaker	tree-berries_present	tree-leaves_color-white	tree-trunk_color-orange	target	24435	clickedObj
42	birds_orange_wings_tails	development	2885-df6e2185-625c-43f4-8e5f-b757fc873715	1554929373023	speaker	bird-bird_wing_color-orange	bird-bird_wing_color-orange	bird-crest_tail_color-purple	target	16726	clickedObj
43	fish_orange_bodies_purple_stripes_or_whiskers	development	2885-df6e2185-625c-43f4-8e5f-b757fc873715	1554929396804	speaker	fish-stripes_present	fish-stripes_color-orange	fish-body_color-white	target	20687	clickedObj
44	trees_orange_berries_purple_trunks_or_white_leaves	development	2885-df6e2185-625c-43f4-8e5f-b757fc873715	1554929415234	speaker	tree-berries_color-orange	tree-berries_color-orange	tree-leaves_color-purple	target	15331	clickedObj
